78037,2021/1/11 22:45,124.6,0
78039,2021/1/11 22:50,119.6,0
78041,2021/1/11 22:55,116.2,0
78043,2021/1/11 23:00,108.6,0
78045,2021/1/11 23:05,169.6,0
78047,2021/1/11 23:10,181.4,0
78049,2021/1/11 23:15,171.8,0
78051,2021/1/11 23:20,168.4,0
78053,2021/1/11 23:25,180.4,0
78055,2021/1/11 23:30,174.8,0
78057,2021/1/11 23:35,177.4,0
78059,2021/1/11 23:40,156.8,0
78061,2021/1/11 23:45,159,0
78063,2021/1/11 23:50,147.4,0
78065,2021/1/11 23:55,159.2,0
78067,2021/1/12 0:00,146.2,0
78069,2021/1/12 0:05,145.4,0
78071,2021/1/12 0:10,156.4,0
78073,2021/1/12 0:15,151.6,0
78075,2021/1/12 0:20,152.4,0
78077,2021/1/12 0:25,174.4,0
78079,2021/1/12 0:30,155,0
78081,2021/1/12 0:35,150.6,0
78083,2021/1/12 0:40,150.8,0
78085,2021/1/12 0:45,146.8,0
78087,2021/1/12 0:50,142.2,0
78089,2021/1/12 0:55,140.8,0
78091,2021/1/12 1:00,135.4,0
78093,2021/1/12 1:05,141.8,0
78095,2021/1/12 1:10,148.2,0
78097,2021/1/12 1:15,155.4,0
78099,2021/1/12 1:20,150,0
78101,2021/1/12 1:25,151.8,0
78103,2021/1/12 1:30,142.8,0
78105,2021/1/12 1:35,142.4,0
78107,2021/1/12 1:40,149.8,0
78109,2021/1/12 1:45,134.8,0
78111,2021/1/12 1:50,139.8,0
78113,2021/1/12 1:55,146,0
78115,2021/1/12 2:00,141.6,0
78117,2021/1/12 2:05,145.4,0
78119,2021/1/12 2:10,140.4,0
78121,2021/1/12 2:15,141.4,0
78123,2021/1/12 2:20,138.2,0
78125,2021/1/12 2:25,138.2,0
78127,2021/1/12 2:30,135,0
78129,2021/1/12 2:35,151.2,0
78131,2021/1/12 2:40,137.4,0
78133,2021/1/12 2:45,146,0
78135,2021/1/12 2:50,146.2,0
78137,2021/1/12 2:55,140.6,0
78139,2021/1/12 3:00,139.8,0
78141,2021/1/12 3:05,135.6,0
78143,2021/1/12 3:10,145.6,0
78145,2021/1/12 3:15,136,0
78147,2021/1/12 3:20,138,0
78149,2021/1/12 3:25,135.8,0
78151,2021/1/12 3:30,141.8,0
78153,2021/1/12 3:35,144,0
78155,2021/1/12 3:40,98.8,0
78157,2021/1/12 3:45,82.6,0
78159,2021/1/12 3:50,79.6,0
78161,2021/1/12 3:55,91.8,0
78163,2021/1/12 4:00,85.6,0
78165,2021/1/12 4:05,81.6,0
78167,2021/1/12 4:10,79,0
78169,2021/1/12 4:15,78,0
78171,2021/1/12 4:20,79.2,0
78173,2021/1/12 4:25,79.2,0
78175,2021/1/12 4:30,88.4,0
78177,2021/1/12 4:35,69,0
78179,2021/1/12 4:40,85.6,0
78181,2021/1/12 4:45,79.2,0
78183,2021/1/12 4:50,83,0
78185,2021/1/12 4:55,86.2,0
78187,2021/1/12 5:00,88,0
78189,2021/1/12 5:05,79,0
78191,2021/1/12 5:10,82,0
78193,2021/1/12 5:15,93,0
78195,2021/1/12 5:20,87.2,0
78197,2021/1/12 5:25,88.4,0
78199,2021/1/12 5:30,92.4,0
78201,2021/1/12 5:35,90.4,0
78203,2021/1/12 5:40,86.6,0
78205,2021/1/12 5:45,92.4,0
78207,2021/1/12 5:50,82.2,0
78209,2021/1/12 5:55,90.4,0
78211,2021/1/12 6:00,82.8,0
78213,2021/1/12 6:05,92.4,0
78215,2021/1/12 6:10,113.4,0
78217,2021/1/12 6:15,114.8,0
78219,2021/1/12 6:20,118.6,0
78221,2021/1/12 6:25,117,0
78223,2021/1/12 6:30,124,0
78225,2021/1/12 6:35,114.2,0
78227,2021/1/12 6:40,124.2,0
78229,2021/1/12 6:45,128.6,0
78231,2021/1/12 6:50,128.6,0
78233,2021/1/12 6:55,118.2,0
78235,2021/1/12 7:00,111.2,0
78237,2021/1/12 7:05,117.8,0
78239,2021/1/12 7:10,110.4,0
78241,2021/1/12 7:15,114.6,0
78243,2021/1/12 7:20,112.6,0
78245,2021/1/12 7:25,143,0
78247,2021/1/12 7:30,135.8,0
78249,2021/1/12 7:35,180,0
78251,2021/1/12 7:40,213,0
78253,2021/1/12 7:45,262.2,0
78255,2021/1/12 7:50,279,0
78257,2021/1/12 7:55,282.8,0
78259,2021/1/12 8:00,299.4,0
78261,2021/1/12 8:05,261.4,0
78263,2021/1/12 8:10,291.2,0
78265,2021/1/12 8:15,275,0
78267,2021/1/12 8:20,291.8,0
78269,2021/1/12 8:25,301.8,0
78271,2021/1/12 8:30,320,0
78273,2021/1/12 8:35,320.8,0
78275,2021/1/12 8:40,343.8,0
78277,2021/1/12 8:45,322.4,0
78279,2021/1/12 8:50,346.2,0
78281,2021/1/12 8:55,357.8,0
78283,2021/1/12 9:00,350.4,0
78285,2021/1/12 9:05,338.4,0
78287,2021/1/12 9:10,361.6,0
78289,2021/1/12 9:15,354.2,0
78291,2021/1/12 9:20,360.8,0
78293,2021/1/12 9:25,365.6,0
78295,2021/1/12 9:30,365.2,0
78297,2021/1/12 9:35,347,0
78299,2021/1/12 9:40,341.2,0
78301,2021/1/12 9:45,331,0
78303,2021/1/12 9:50,309.2,0
78305,2021/1/12 9:55,318.2,0
78307,2021/1/12 10:00,316.2,0
78309,2021/1/12 10:05,299.4,0
78311,2021/1/12 10:10,300,0
78313,2021/1/12 10:15,302.4,0
78315,2021/1/12 10:20,282.8,0
78317,2021/1/12 10:25,278.6,0
78319,2021/1/12 10:30,293.2,0
78321,2021/1/12 10:35,279.2,0
78323,2021/1/12 10:40,306.2,0
78325,2021/1/12 10:45,244.2,0
78327,2021/1/12 10:50,241.4,0
78329,2021/1/12 10:55,232,0
78331,2021/1/12 11:00,237,0
78333,2021/1/12 11:05,249,0
78335,2021/1/12 11:10,242.4,0
78337,2021/1/12 11:15,232.4,0
78339,2021/1/12 11:20,225.8,0
78341,2021/1/12 11:25,245.6,0
78343,2021/1/12 11:30,236.6,0
78345,2021/1/12 11:35,219,0
